"ID","LST_Day_1km","QC_Day","Day_view_time","Day_view_angl","LST_Night_1km","QC_Night","Night_view_time","Night_view_angl","Emis_31","Emis_32","Clear_day_cov","Clear_night_cov","filename"
7,NA,2.03125,NA,NA,292.668,87.40625,21.8,-25,0.971,0.9763,NA,0.6441,"2021177115945.hdf"
8,NA,2,NA,NA,292.991428571429,59.8888888888889,21.8,-25.1428571428571,0.980571428571429,0.981714285714286,NA,0.613642857142857,"2021177115945.hdf"
9,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021177115945.hdf"
1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021178091412.hdf"
2,NA,2.04347826086957,NA,NA,NA,2.04347826086957,NA,NA,NA,NA,NA,NA,"2021178091412.hdf"
3,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021178091412.hdf"
4,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021178091412.hdf"
5,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021178091412.hdf"
6,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021178091412.hdf"
7,NA,2.03125,NA,NA,NA,2.03125,NA,NA,NA,NA,NA,NA,"2021178091412.hdf"
8,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021178091412.hdf"
9,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021178091412.hdf"
1,NA,2,NA,NA,293.148571428571,31.1052631578947,21.6,-42.7142857142857,0.970857142857143,0.976571428571429,NA,0.4115,"2021179091159.hdf"
2,NA,2.04347826086957,NA,NA,294.503333333333,30.1739130434783,21.6,-42.2222222222222,0.977,0.98,NA,0.933972222222222,"2021179091159.hdf"
3,NA,2,NA,NA,293.88,73.8181818181818,21.6,-42,0.9702,0.976,NA,0.7582,"2021179091159.hdf"
4,NA,2,NA,NA,293.963333333333,14.8108108108108,21.6,-42,0.97,0.976,NA,0.574166666666667,"2021179091159.hdf"
5,NA,2,NA,NA,293.788,30.2142857142857,21.6,-42,0.97,0.976,NA,0.742,"2021179091159.hdf"
6,NA,2,NA,NA,293.82,5.51111111111111,21.6,-42,0.97,0.976,NA,0.1785,"2021179091159.hdf"
7,NA,2.03125,NA,NA,294.4,9.4375,21.6,-42,0.975333333333333,0.978666666666667,NA,0.123833333333333,"2021179091159.hdf"
8,NA,2,NA,NA,294.153333333333,77.4444444444444,21.6,-42,0.976,0.979111111111111,NA,0.833222222222222,"2021179091159.hdf"
9,NA,2,NA,NA,293.38,7.925,21.6,-42,0.97,0.976,NA,0.484,"2021179091159.hdf"
1,NA,2,NA,NA,296.8,17,22.3,28.8947368421053,0.970105263157895,0.975999999999999,NA,1.37568421052632,"2021182204907.hdf"
2,306.7608,40.4565217391304,10.3,-53.32,296.807906976744,14.3125,22.3,29,0.978139534883721,0.979069767441861,1.2098,1.05927906976744,"2021182204907.hdf"
3,NA,2,NA,NA,297.376363636364,17,22.3,29,0.970181818181818,0.976,NA,0.997727272727273,"2021182204907.hdf"
4,NA,2,NA,NA,296.752432432432,17,22.3,29,0.971729729729729,0.977405405405405,NA,1.09081081081081,"2021182204907.hdf"
5,NA,2,NA,NA,297.075714285714,17,22.3,29.1428571428571,0.97,0.976,NA,0.99825,"2021182204907.hdf"
6,NA,2,NA,NA,296.553333333333,17,22.3,29.4888888888889,0.970444444444444,0.976399999999999,NA,1.02894444444444,"2021182204907.hdf"
7,NA,2.03125,NA,NA,297.037142857143,15.0333333333333,22.3,29.4285714285714,0.972142857142857,0.977142857142857,NA,1.16626785714286,"2021182204907.hdf"
8,NA,2,NA,NA,297.586666666667,17,22.3,29,0.975555555555556,0.979111111111111,NA,1.4015,"2021182204907.hdf"
9,NA,2,NA,NA,296.5785,17,22.3,29,0.9714,0.9771,NA,1.1724,"2021182204907.hdf"
1,312.063157894737,93.6315789473684,11,10.8421052631579,NA,2,NA,NA,0.970421052631579,0.976315789473684,0.988947368421053,NA,"2021182222805.hdf"
2,310.774,69.8,11,11.325,NA,2.04347826086957,NA,NA,0.98005,0.98175,0.854375,NA,"2021182222805.hdf"
3,314.434545454545,133.363636363636,11,11,NA,2,NA,NA,0.97,0.976,0.992727272727273,NA,"2021182222805.hdf"
4,310.742702702703,88.5,11,11,NA,2,NA,NA,0.971513513513513,0.977297297297297,0.971513513513513,NA,"2021182222805.hdf"
5,312.911428571429,135.857142857143,11,11.1428571428571,NA,2,NA,NA,0.97,0.976,0.645071428571429,NA,"2021182222805.hdf"
6,310.573023255814,88.1555555555556,11,11.1860465116279,NA,2,NA,NA,0.970558139534883,0.976372093023255,0.756976744186047,NA,"2021182222805.hdf"
7,314.731428571429,103.15625,11,11.75,NA,2.03125,NA,NA,0.971428571428572,0.976642857142857,0.850589285714285,NA,"2021182222805.hdf"
8,314.48,104.333333333333,11,11,NA,2,NA,NA,0.977714285714286,0.980571428571428,0.657357142857143,NA,"2021182222805.hdf"
9,310.1305,44.1111111111111,11,10.55,NA,2,NA,NA,0.97145,0.9771,0.950375,NA,"2021182222805.hdf"
1,306.4025,122.421052631579,10.1,-63,300.237894736842,17,22.1,7.36842105263158,0.970526315789474,0.976105263157894,0.981,0.996684210526316,"2021183181802.hdf"
2,306.689756097561,95.4130434782609,10.8024390243902,-8.5609756097561,299.992380952381,13.9473684210526,22.1,7.95238095238095,0.975255813953488,0.97567441860465,1.02871951219512,0.922880952380952,"2021183181802.hdf"
3,306.572727272727,145,10.1,-63,300.992727272727,17,22.1,8,0.970181818181818,0.976,0.998863636363636,0.994818181818182,"2021183181802.hdf"
4,306.254375,125.675675675676,10.1,-63,300.367027027027,17,22.1,8,0.971783783783783,0.977135135135135,0.8676875,1.0067027027027,"2021183181802.hdf"
5,308.758333333333,124.571428571429,10.1,-63,301.012857142857,17,22.1,8,0.97,0.976,0.886625,0.996035714285714,"2021183181802.hdf"
6,305.598918918919,119.577777777778,10.1,-63,300.421777777778,17,22.1,8.4,0.970444444444444,0.976355555555555,0.762162162162162,1.00864444444444,"2021183181802.hdf"
7,308.883333333333,80.96875,10.1,-63,300.92,16.0645161290323,22.1,8.3,0.971466666666666,0.976266666666666,0.772277777777778,0.819483333333333,"2021183181802.hdf"
8,308.602222222222,141.444444444444,10.1,-63,301.433333333333,17,22.1,8,0.972,0.975555555555556,0.999944444444445,0.997777777777778,"2021183181802.hdf"
9,305.061818181818,80.65,10.1,-63,299.982,17,22.1,7.575,0.9708,0.976399999999999,0.808068181818182,1.0002125,"2021183181802.hdf"
1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021188150343.hdf"
2,NA,2.04347826086957,NA,NA,NA,2.04347826086957,NA,NA,NA,NA,NA,NA,"2021188150343.hdf"
3,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021188150343.hdf"
4,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021188150343.hdf"
5,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021188150343.hdf"
6,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021188150343.hdf"
7,NA,2.03125,NA,NA,NA,2.03125,NA,NA,NA,NA,NA,NA,"2021188150343.hdf"
8,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021188150343.hdf"
9,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021188150343.hdf"
1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021188160547.hdf"
2,NA,2.04347826086957,NA,NA,NA,2.04347826086957,NA,NA,NA,NA,NA,NA,"2021188160547.hdf"
3,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021188160547.hdf"
4,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021188160547.hdf"
5,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021188160547.hdf"
6,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021188160547.hdf"
7,NA,2.03125,NA,NA,NA,2.03125,NA,NA,NA,NA,NA,NA,"2021188160547.hdf"
8,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021188160547.hdf"
9,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021188160547.hdf"
1,NA,2,NA,NA,291.863333333333,42.9473684210526,22.6,51,0.971,0.976333333333333,NA,0.9355,"2021188180421.hdf"
2,NA,2.04347826086957,NA,NA,291.776666666667,61.4347826086956,22.6,51,0.977333333333333,0.978111111111111,NA,1.15238888888889,"2021188180421.hdf"
3,NA,2,NA,NA,292.19,54,22.6,51,0.972,0.976,NA,0.49875,"2021188180421.hdf"
4,NA,2,NA,NA,291.62,36.7837837837838,22.6,51,0.97,0.976,NA,0.746444444444445,"2021188180421.hdf"
5,NA,2,NA,NA,291.815,83.7142857142857,22.6,51,0.97025,0.976,NA,0.6290625,"2021188180421.hdf"
6,NA,2,NA,NA,291.724,113.222222222222,22.6,51,0.969999999999999,0.975999999999999,NA,0.819557142857143,"2021188180421.hdf"
7,NA,2.03125,NA,NA,291.985185185185,103.1875,22.6,51.0740740740741,0.972074074074074,0.976518518518518,NA,1.27896296296296,"2021188180421.hdf"
8,NA,2,NA,NA,292.228888888889,114.777777777778,22.6,51,0.974444444444444,0.976888888888889,NA,1.39227777777778,"2021188180421.hdf"
9,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021188180421.hdf"
1,304.706666666667,38.7368421052632,11.3,39,NA,2,NA,NA,0.972333333333333,0.977666666666667,0.31425,NA,"2021188211131.hdf"
2,303.872727272727,67.4130434782609,11.3,39.4545454545455,NA,2.04347826086957,NA,NA,0.979454545454545,0.981212121212121,0.75,NA,"2021188211131.hdf"
3,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021188211131.hdf"
4,302.782222222222,51.2432432432432,11.3,39,NA,2,NA,NA,0.972888888888889,0.978555555555555,0.850305555555556,NA,"2021188211131.hdf"
5,302.96,54.1428571428571,11.3,39.8333333333333,NA,2,NA,NA,0.97,0.976,0.437083333333333,NA,"2021188211131.hdf"
6,303.893846153846,103.177777777778,11.3,39.4358974358974,NA,2,NA,NA,0.971025641025641,0.976717948717948,0.874705128205128,NA,"2021188211131.hdf"
7,304.9,6.96875,11.3,40,NA,2.03125,NA,NA,0.974,0.978,0.092,NA,"2021188211131.hdf"
8,303.3,23,11.3,39,NA,2,NA,NA,0.986,0.984,0.438833333333333,NA,"2021188211131.hdf"
9,303.24,9.875,11.3,39,NA,2,NA,NA,0.9756,0.9796,0.4857,NA,"2021188211131.hdf"
1,309.089473684211,77.6315789473684,10.4,-48,293.666666666667,14.4736842105263,22.4,37.3333333333333,0.970421052631579,0.976210526315789,0.997605263157895,0.146333333333333,"2021188215130.hdf"
2,307.810232558139,33.1724137931034,10.4,-47.8604651162791,294.287368421053,64.8695652173913,22.4,38,0.978909090909091,0.979954545454545,1.23474418604651,0.905921052631579,"2021188215130.hdf"
3,310.325454545455,81,10.4,-48,295.713333333333,80,22.4,38,0.970181818181818,0.976,1.69895454545455,0.55125,"2021188215130.hdf"
4,308.121176470588,97.0810810810811,10.4,-48,294.410909090909,81.8378378378378,22.4,38,0.970666666666666,0.976611111111111,1.23025,0.693863636363636,"2021188215130.hdf"
5,311.064285714286,81,10.4,-47.8571428571429,295.125,83.7142857142857,22.4,38,0.97,0.976,1.99517857142857,0.5145,"2021188215130.hdf"
6,308.655555555556,109.444444444444,10.4,-47.6888888888889,294.730714285714,90.9777777777778,22.4,38,0.970399999999999,0.97631111111111,1.0728,0.794821428571429,"2021188215130.hdf"
7,310.546206896552,56.8709677419355,10.4,-47.2758620689655,295.177777777778,71.46875,22.4,38,0.972266666666667,0.977066666666666,1.34875862068966,0.795027777777778,"2021188215130.hdf"
8,312.248888888889,81,10.4,-48,295.78,49.4444444444444,22.4,38,0.974666666666667,0.977777777777778,1.39472222222222,0.407,"2021188215130.hdf"
9,307.594594594595,105.5,10.4,-48,293.608571428571,36.85,22.4,37.4285714285714,0.9716,0.97735,1.46551351351351,0.72325,"2021188215130.hdf"
1,310.261052631579,28.2941176470588,11.1,21.4210526315789,297.421052631579,20.3684210526316,21.5,-49,0.970421052631579,0.976315789473684,0.996052631578947,1.04223684210526,"2021188221939.hdf"
2,310.367441860465,51.3793103448276,11.1,22.0232558139535,297.032727272727,24.1304347826087,21.5,-49,0.979954545454545,0.9815,1.00255813953488,1.44096590909091,"2021188221939.hdf"
3,312.869090909091,69.3636363636364,11.1,22,297.801818181818,17,21.5,-49,0.970181818181818,0.976,1.10304545454545,0.999181818181818,"2021188221939.hdf"
4,309.541081081081,39,11.1,21.8648648648649,297.091891891892,17,21.5,-49,0.971459459459459,0.977297297297297,0.999905405405406,1.62544594594595,"2021188221939.hdf"
5,312.891428571429,85.5714285714286,11.1,22,297.77,58.1428571428571,21.5,-48.8571428571429,0.97,0.976,1.02710714285714,0.998285714285714,"2021188221939.hdf"
6,310.229777777778,42.9047619047619,11.1,22,297.284444444444,21.2666666666667,21.5,-48.4,0.970444444444444,0.97631111111111,0.997122222222222,1.43815555555556,"2021188221939.hdf"
7,312.657857142857,101.15625,11.1,22.0714285714286,297.661333333333,33.1,21.5,-48.6,0.971933333333333,0.977,0.746642857142857,1.39471666666667,"2021188221939.hdf"
8,313.495555555556,95.2222222222222,11.1,22,298.144444444444,17,21.5,-49,0.975333333333333,0.979111111111111,1.03266666666667,1.26488888888889,"2021188221939.hdf"
9,309.005,17,11.1,21.025,296.9965,17,21.5,-49,0.9715,0.97725,1.0632375,1.524925,"2021188221939.hdf"
1,307.296842105263,138.263157894737,10.2,-59,299.782105263158,17,22.2,18.6315789473684,0.970315789473684,0.975999999999999,0.888921052631579,0.997789473684211,"2021189094157.hdf"
2,307.157222222222,66.304347826087,10.2,-58.3611111111111,298.334761904762,47.2424242424242,22.2,19,0.9775,0.977136363636363,0.833333333333333,0.871297619047619,"2021189094157.hdf"
3,307.985,71.0909090909091,10.2,-59,299.589090909091,17,22.2,19,0.970363636363636,0.976,0.3729375,0.995772727272727,"2021189094157.hdf"
4,306.144117647059,105.72972972973,10.2,-59,299.255135135135,17,22.2,19,0.971351351351351,0.976972972972972,1.33252941176471,1.07635135135135,"2021189094157.hdf"
5,NA,2,NA,NA,299.137142857143,71.8571428571429,22.2,19,0.97,0.976,NA,0.998285714285714,"2021189094157.hdf"
6,307.88,94.4,10.2,-58.1176470588235,298.644444444444,66.4545454545455,22.2,19.4888888888889,0.970799999999999,0.976488888888888,0.811602941176471,1.09183333333333,"2021189094157.hdf"
7,309.843157894737,58.4375,10.2,-58,297.584137931034,73.125,22.2,19.448275862069,0.972344827586207,0.976068965517241,0.6795,0.776913793103448,"2021189094157.hdf"
8,311.085,31.7777777777778,10.2,-58.25,299.544444444444,29.8,22.2,19,0.974666666666667,0.976666666666667,0.885625,0.998222222222222,"2021189094157.hdf"
9,306.533333333333,56.925,10.2,-59,299.18,17,22.2,18.925,0.97185,0.9774,1.27185185185185,1.0527375,"2021189094157.hdf"
1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021190093926.hdf"
2,NA,2.04347826086957,NA,NA,NA,2.04347826086957,NA,NA,NA,NA,NA,NA,"2021190093926.hdf"
3,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021190093926.hdf"
4,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021190093926.hdf"
5,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021190093926.hdf"
6,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021190093926.hdf"
7,NA,2.03125,NA,NA,NA,2.03125,NA,NA,NA,NA,NA,NA,"2021190093926.hdf"
8,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021190093926.hdf"
9,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021190093926.hdf"
1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021191085437.hdf"
2,NA,2.04347826086957,NA,NA,NA,2.04347826086957,NA,NA,NA,NA,NA,NA,"2021191085437.hdf"
3,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021191085437.hdf"
4,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021191085437.hdf"
5,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021191085437.hdf"
6,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021191085437.hdf"
7,NA,2.03125,NA,NA,NA,2.03125,NA,NA,NA,NA,NA,NA,"2021191085437.hdf"
8,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021191085437.hdf"
9,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021191085437.hdf"
1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021192092054.hdf"
2,NA,2.04347826086957,NA,NA,NA,2.04347826086957,NA,NA,NA,NA,NA,NA,"2021192092054.hdf"
3,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021192092054.hdf"
4,NA,2,NA,NA,291.31,46.3783783783784,22.7,56,0.973545454545454,0.979090909090909,NA,0.879386363636364,"2021192092054.hdf"
5,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021192092054.hdf"
6,NA,2,NA,NA,290.64,10.7777777777778,22.7,56,0.972,0.978,NA,0.5151,"2021192092054.hdf"
7,NA,2.03125,NA,NA,NA,2.03125,NA,NA,NA,NA,NA,NA,"2021192092054.hdf"
8,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021192092054.hdf"
9,NA,2,NA,NA,291.961333333333,30.825,22.7,56,0.970933333333333,0.976666666666666,NA,0.8715,"2021192092054.hdf"
1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021193104726.hdf"
2,303.18,10.6304347826087,11.4,47,NA,2.04347826086957,NA,NA,0.974,0.978,0.5449,NA,"2021193104726.hdf"
3,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021193104726.hdf"
4,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021193104726.hdf"
5,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021193104726.hdf"
6,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021193104726.hdf"
7,NA,2.03125,NA,NA,NA,2.03125,NA,NA,NA,NA,NA,NA,"2021193104726.hdf"
8,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021193104726.hdf"
9,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021193104726.hdf"
1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021194191834.hdf"
2,NA,2.04347826086957,NA,NA,NA,2.04347826086957,NA,NA,NA,NA,NA,NA,"2021194191834.hdf"
3,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021194191834.hdf"
4,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021194191834.hdf"
5,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021194191834.hdf"
6,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021194191834.hdf"
7,NA,2.03125,NA,NA,NA,2.03125,NA,NA,NA,NA,NA,NA,"2021194191834.hdf"
8,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021194191834.hdf"
9,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021194191834.hdf"
1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021195095522.hdf"
2,NA,2.04347826086957,NA,NA,293.361818181818,34.2608695652174,21.6,-42,0.981090909090909,0.982272727272727,NA,1.00890909090909,"2021195095522.hdf"
3,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021195095522.hdf"
4,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021195095522.hdf"
5,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021195095522.hdf"
6,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021195095522.hdf"
7,309.063333333333,49.65625,11.2,32,NA,2.03125,NA,NA,0.971333333333333,0.976666666666667,0.594791666666667,NA,"2021195095522.hdf"
8,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021195095522.hdf"
9,305.294285714286,15.825,11.2,31,NA,2,NA,NA,0.97,0.976,0.515857142857143,NA,"2021195095522.hdf"
1,313.06,10.3157894736842,10.3,-54,297.862105263158,74.2631578947368,22.3,28.6315789473684,0.970736842105263,0.976421052631579,0.69825,0.985763157894737,"2021196113611.hdf"
2,311.304210526316,60.695652173913,10.3,-53.6578947368421,298.830256410256,58.9210526315789,22.3,29,0.978181818181818,0.978181818181819,1.24231578947368,0.981525641025641,"2021196113611.hdf"
3,313.06,16.3636363636364,10.3,-54,298.672727272727,51.9090909090909,22.3,29,0.970727272727273,0.976363636363636,0.03925,0.997090909090909,"2021196113611.hdf"
4,309.704,34.027027027027,10.3,-54,298.532972972973,17,22.3,29,0.971513513513513,0.977189189189189,0.683,1.19317567567568,"2021196113611.hdf"
5,312.94,75.3571428571429,10.3,-53.4615384615385,299.24,17,22.3,29,0.97,0.976,0.653692307692308,0.998857142857143,"2021196113611.hdf"
6,310.854375,58.1777777777778,10.3,-53.4375,298.621333333333,17,22.3,29.3333333333333,0.970488888888888,0.976488888888888,0.9045,1.2298,"2021196113611.hdf"
7,313.907407407407,68.6875,10.3,-53.0740740740741,299.364516129032,16.5,22.3,29.2903225806452,0.972709677419355,0.977032258064516,0.904444444444444,0.870774193548387,"2021196113611.hdf"
8,314.171428571429,63.4444444444444,10.3,-54,299.651111111111,17,22.3,29,0.973777777777778,0.977111111111111,0.912714285714286,0.997277777777778,"2021196113611.hdf"
9,NA,2,NA,NA,297.9775,37.9230769230769,22.3,28.9,0.97155,0.9773,NA,1.1382,"2021196113611.hdf"
1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021197094606.hdf"
2,NA,2.04347826086957,NA,NA,NA,2.04347826086957,NA,NA,NA,NA,NA,NA,"2021197094606.hdf"
3,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021197094606.hdf"
4,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021197094606.hdf"
5,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021197094606.hdf"
6,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021197094606.hdf"
7,NA,2.03125,NA,NA,NA,2.03125,NA,NA,NA,NA,NA,NA,"2021197094606.hdf"
8,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021197094606.hdf"
9,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021197094606.hdf"
1,305.772307692308,99.8421052631579,10.1,-63,299.12,6.15789473684211,22.1,8,0.970615384615385,0.976,1.56892307692308,0.0285,"2021198104947.hdf"
2,305.211904761905,110.695652173913,10.3666666666667,-42.3333333333333,298.45,34.9565217391304,22.1,8,0.976428571428572,0.974809523809523,1.4492619047619,0.718909090909091,"2021198104947.hdf"
3,305.949090909091,145,10.1,-63,NA,2,NA,NA,0.970181818181818,0.976,1.79404545454545,NA,"2021198104947.hdf"
4,306.277272727273,87.027027027027,10.1,-63,NA,2,NA,NA,0.970181818181818,0.976181818181818,1.239,NA,"2021198104947.hdf"
5,307.568571428571,145,10.1,-63,NA,2,NA,NA,0.970142857142857,0.976,0.718464285714286,NA,"2021198104947.hdf"
6,307.050526315789,62.3777777777778,10.1,-63,NA,2,NA,NA,0.970105263157895,0.975999999999999,1.13352631578947,NA,"2021198104947.hdf"
7,306.847692307692,104.71875,10.1,-63,294.12,4.5,22.1,8,0.973153846153846,0.975461538461538,1.10098076923077,0.729,"2021198104947.hdf"
8,307.426666666667,137.888888888889,10.1,-63,295.65,31.7777777777778,22.1,8,0.973333333333333,0.976,1.81444444444444,0.264,"2021198104947.hdf"
9,305.138095238095,77.075,10.1,-63,NA,2,NA,NA,0.970571428571428,0.976571428571428,1.05319047619048,NA,"2021198104947.hdf"
1,312.924210526316,53,10.8,-12.5263157894737,NA,2,NA,NA,0.970421052631579,0.976210526315789,1.03913157894737,NA,"2021199090924.hdf"
2,312.834090909091,41.6315789473684,10.8,-11.8863636363636,297.65,26.695652173913,21.2,-63,0.980272727272727,0.981681818181818,0.927477272727273,0.799833333333333,"2021199090924.hdf"
3,315.130909090909,51.9090909090909,10.8,-12,NA,2,NA,NA,0.970181818181818,0.976,0.996045454545455,NA,"2021199090924.hdf"
4,311.803783783784,49,10.8,-12.027027027027,NA,2,NA,NA,0.971621621621621,0.977405405405405,1.01414864864865,NA,"2021199090924.hdf"
5,315.157142857143,81,10.8,-12,NA,2,NA,NA,0.97,0.976,0.99425,NA,"2021199090924.hdf"
6,312.668,51.9090909090909,10.8,-12,NA,2,NA,NA,0.970355555555555,0.976355555555555,0.990088888888889,NA,"2021199090924.hdf"
7,315.526666666667,56.6875,10.8,-11.6666666666667,298.68,5.96875,21.2,-63,0.970814814814815,0.976518518518518,0.885648148148148,0.49525,"2021199090924.hdf"
8,316.186666666667,71.8571428571429,10.8,-12,NA,2,NA,NA,0.975111111111111,0.978666666666667,0.986611111111111,NA,"2021199090924.hdf"
9,311.904,44.6756756756757,10.8,-12.8,NA,2,NA,NA,0.9713,0.9771,1.0201,NA,"2021199090924.hdf"
1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021200100057.hdf"
2,298.44,7.52173913043478,11.5,52,NA,2.04347826086957,NA,NA,0.981,0.9785,1.2785,NA,"2021200100057.hdf"
3,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021200100057.hdf"
4,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021200100057.hdf"
5,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021200100057.hdf"
6,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021200100057.hdf"
7,NA,2.03125,NA,NA,NA,2.03125,NA,NA,NA,NA,NA,NA,"2021200100057.hdf"
8,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021200100057.hdf"
9,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021200100057.hdf"
1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021202212511.hdf"
2,NA,2.04347826086957,NA,NA,NA,2.04347826086957,NA,NA,NA,NA,NA,NA,"2021202212511.hdf"
3,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021202212511.hdf"
4,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021202212511.hdf"
5,306.43,22.4285714285714,10.6,-32,NA,2,NA,NA,0.97,0.976,0.74325,NA,"2021202212511.hdf"
6,305.345,34.4444444444444,10.6,-32,NA,2,NA,NA,0.97,0.976,0.981333333333333,NA,"2021202212511.hdf"
7,305.904,20.375,10.6,-32,NA,2.03125,NA,NA,0.97,0.976,0.6418,NA,"2021202212511.hdf"
8,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021202212511.hdf"
9,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,"2021202212511.hdf"
1,308.315789473684,102.894736842105,11.3,39,296.985263157895,57.4210526315789,21.7,-35,0.970526315789474,0.976421052631579,0.889578947368421,1.14978947368421,"2021202220857.hdf"
