"policeDistrict","date","temp_K","callscount","temp_F","PM25","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08"
"Southeastern","2022-03-01",280.642269187986,0,45.4860845383757,9,3.13,0,0,0,0,40,55,28,230,200,13,21,0,0,0,0,0,0,0
"Southeastern","2022-03-02",273.4075,0,32.4635000000001,8.9,4.03,0,0,0,0,49,63,33,300,280,17,23.9,0,0,0,0,0,0,0
"Southeastern","2022-03-03",282.6065,0,49.0217,2.6,11.18,0,0,0,0,51,56,34,290,340,21.9,32,0,0,0,0,0,0,0
"Southeastern","2022-03-03",282.6065,0,49.0217,1.5,11.18,0,0,0,0,51,56,34,290,340,21.9,32,0,0,0,0,0,0,0
"Southeastern","2022-03-04",284.485214285715,0,52.4033857142862,4.7,5.14,0,0,0,0,36,46,26,40,50,13,19,0,0,0,0,0,0,0
"Southeastern","2022-03-05",277.668681541582,0,40.1336267748477,7.5,5.59,0,0,0,0,41,57,30,110,110,18.1,25.1,0,0,0,0,0,0,0
"Southeastern","2022-03-06",287.434666666667,0,57.7124000000006,9.5,8.28,0,0.12,0,0,58,78,41,250,190,18.1,29.1,1,0,1,0,0,0,1
"Southeastern","2022-03-09",282.485,1,48.8030000000001,3.8,6.71,0,0.55,0,0,43,45,36,100,100,16.1,23,1,0,0,0,0,0,0
"Southeastern","2022-03-09",282.485,1,48.8030000000001,3,6.71,0,0.55,0,0,43,45,36,100,100,16.1,23,1,0,0,0,0,0,0
"Southeastern","2022-03-11",287.219259259259,2,57.3246666666662,8.3,4.7,0,0,0,0,46,60,31,140,150,16.1,23.9,1,0,0,0,0,0,0
"Southeastern","2022-03-12",283.651515151515,0,50.9027272727279,2,14.54,0,0.69,0.4,0,41,49,23,280,310,30,44.1,1,0,0,0,0,0,1
"Southeastern","2022-03-14",272.595683269476,0,31.0022298850577,5.4,4.47,0,0,0,0,43,63,26,130,110,15,21,0,0,0,0,0,0,0
"Southeastern","2022-03-15",281.752666666667,0,47.4847999999998,8.7,3.13,0,0,0,0,53,73,33,240,230,15,21.9,0,0,0,0,0,0,0
"Southeastern","2022-03-15",281.752666666667,0,47.4847999999998,8.6,3.13,0,0,0,0,53,73,33,240,230,15,21.9,0,0,0,0,0,0,0
"Southeastern","2022-03-16",285.211588235294,0,53.7108588235293,9.1,4.92,0,0,0,0,56,72,40,110,120,17,23.9,0,0,0,0,0,0,0
"Southeastern","2022-03-17",288.8375,0,60.2375,9,4.47,0,0.38,0,0,55,60,48,340,350,8.9,18.1,1,0,0,0,0,0,0
"Southeastern","2022-03-18",281.921333333333,0,47.7883999999994,7.5,6.71,0,0,0,0,60,76,44,140,130,21,36,1,1,0,0,0,0,0
"Southeastern","2022-03-18",281.921333333333,0,47.7883999999994,8.9,6.71,0,0,0,0,60,76,44,140,130,21,36,1,1,0,0,0,0,0
"Southeastern","2022-03-19",291.071286472148,0,64.2583156498673,4.7,8.28,0,0,0,0,63,77,50,220,230,23,38,1,0,0,0,0,0,0
"Southeastern","2022-03-20",285.98,0,55.0940000000001,-0.3,13.65,0,0,0,0,57,60,47,290,300,29.1,42.9,0,0,0,0,0,0,0
"Southeastern","2022-03-21",286.686315789474,1,56.3653684210533,3.8,7.83,0,0,0,0,54,69,39,280,270,21.9,30,0,0,0,0,0,0,0
"Southeastern","2022-03-21",286.686315789474,1,56.3653684210533,2,7.83,0,0,0,0,54,69,39,280,270,21.9,30,0,0,0,0,0,0,0
"Southeastern","2022-03-22",286.998097886541,0,56.9265761957739,5.5,4.92,0,0,0,0,55,67,43,70,20,12.1,21,0,0,0,0,0,0,0
"Southeastern","2022-03-23",281.444285714286,0,46.9297142857149,1.3,13.42,0,0.59,0,0,51,52,47,80,70,19.9,25.1,1,0,1,0,0,0,0
"Southeastern","2022-03-26",286.21537593985,0,55.5176766917292,-0.2,14.99,0,0,0,0,50,54,40,290,310,31.1,44.1,0,0,0,0,0,0,0
"Southeastern","2022-03-28",276.0992,1,37.30856,0.7,15.43,0,0,0,0,33,38,26,280,300,33.1,50.1,0,0,0,0,0,0,0
"Southeastern","2022-03-29",265.526666666667,1,18.2780000000006,2.1,8.5,0,0,0,0,32,47,22,290,300,21,28,0,0,0,0,0,0,0
"Southeastern","2022-03-30",276.384814814814,0,37.8226666666661,6.4,6.93,0,0,0,0,40,56,28,140,120,17,27.1,0,0,0,0,0,0,0
"Southeastern","2022-03-30",276.384814814814,0,37.8226666666661,5.7,6.93,0,0,0,0,40,56,28,140,120,17,27.1,0,0,0,0,0,0,0
"Southeastern","2022-03-31",271.458181818182,1,28.9547272727277,8.4,9.17,0,0.75,0,0,61,75,48,200,210,29.1,44.1,1,1,1,0,0,0,0
"Southeastern","2022-04-02",287.986,0,58.7048,3.7,5.82,0,0,0,0,46,58,35,300,340,15,23.9,0,0,0,0,0,0,0
"Southeastern","2022-04-02",287.986,0,58.7048,2.6,5.82,0,0,0,0,46,58,35,300,340,15,23.9,0,0,0,0,0,0,0
"Southeastern","2022-04-03",293.406,1,68.4608000000001,3.6,10.74,0,0,0,0,50,62,42,310,250,25.9,38,0,0,0,0,0,0,0
"Southeastern","2022-04-05",285.362904509284,1,53.9832281167113,6.7,5.82,0,0.66,0,0,50,54,47,60,40,17,23,1,0,1,0,0,0,0
"Southeastern","2022-04-05",285.362904509284,1,53.9832281167113,5.9,5.82,0,0.66,0,0,50,54,47,60,40,17,23,1,0,1,0,0,0,0
"Southeastern","2022-04-09",288.801229885058,0,60.1722137931036,0.4,9.62,0,0.05,0,0,51,58,42,280,280,23,32,1,0,0,0,0,0,0
"Southeastern","2022-04-12",282.915384615384,0,49.5776923076921,2.9,5.59,0,0,0,0,61,78,50,290,280,19.9,28,0,0,0,0,0,0,0
"Southeastern","2022-04-13",298.6312,0,77.86616,9.8,6.04,0,0,0,0,69,87,53,220,220,18.1,27.1,0,0,0,0,0,0,0
"Southeastern","2022-04-14",284.751666666667,0,52.8830000000006,5.9,11.86,0,0,0,0,77,85,58,290,290,33.1,45,0,0,0,0,0,0,0
"Southeastern","2022-04-15",302.818064516129,0,85.4025161290323,1.5,7.16,0,0,0,0,61,72,43,130,170,17,25.9,0,0,0,0,0,0,0
"Southeastern","2022-04-16",287.377247899159,0,57.6090462184871,2.9,8.95,0,0.01,0,0,66,79,56,240,360,21.9,33.1,0,0,0,0,0,0,0
"Southeastern","2022-04-17",292.667419354839,0,67.1313548387093,1.7,10.96,0,0,0,0,55,57,44,300,330,25.9,42.1,0,0,0,0,0,0,0
"Southeastern","2022-04-18",283.042684210527,0,49.8068315789478,-0.2,13.65,0,1.22,0,0,46,49,41,70,60,25.1,33.1,1,0,0,0,0,0,0
"Southeastern","2022-04-19",279.3632,0,43.18376,1.2,16.55,0,0.01,0,0,46,54,40,290,290,30,44.1,1,0,0,0,0,0,0
"Southeastern","2022-04-20",272.023571428571,0,29.9724285714279,3.1,6.26,0,0,0,0,49,62,36,290,290,17,23,0,0,0,0,0,0,0
"Southeastern","2022-04-20",272.023571428571,0,29.9724285714279,0.8,6.26,0,0,0,0,49,62,36,290,290,17,23,0,0,0,0,0,0,0
"Southeastern","2022-04-21",296.81724137931,0,74.6010344827581,4.3,5.82,0,0,0,0,56,68,46,100,220,15,23.9,0,0,0,0,0,0,0
"Southeastern","2022-04-22",280.8825,0,45.9185,5.5,5.37,0,0,0,0,62,76,45,290,330,18.1,31.1,0,0,0,0,0,0,0
"Southeastern","2022-04-23",291.866857142857,0,65.6903428571427,6.7,7.16,0,0,0,0,62,73,50,110,110,16.1,19.9,0,0,0,0,0,0,0
"Southeastern","2022-04-23",291.866857142857,0,65.6903428571427,5.8,7.16,0,0,0,0,62,73,50,110,110,16.1,19.9,0,0,0,0,0,0,0
"Southeastern","2022-04-25",295.434758064516,0,72.1125645161289,5.1,10.51,0,0,0,0,59,69,53,70,70,19.9,25.9,1,0,0,0,0,0,1
"Southeastern","2022-04-26",286.84,0,56.642,7.1,4.7,0,0.09,0,0,61,72,55,280,320,21,28,1,0,0,0,0,0,1
"Southeastern","2022-04-26",286.84,0,56.642,6.2,4.7,0,0.09,0,0,61,72,55,280,320,21,28,1,0,0,0,0,0,1
"Southeastern","2022-04-29",286.043333333334,0,55.2080000000004,4.5,6.49,0,0,0,0,51,67,32,300,280,17,25.9,0,0,0,0,0,0,0
"Southeastern","2022-04-29",286.043333333334,0,55.2080000000004,4,6.49,0,0,0,0,51,67,32,300,280,17,25.9,0,0,0,0,0,0,0
"Southeastern","2022-04-30",289.571071428571,0,61.5579285714287,4.2,4.25,0,0,0,0,55,71,38,140,120,13,17,0,0,0,0,0,0,0
"Southeastern","2022-05-01",290.290793650793,0,62.8534285714283,10.1,4.47,0,0.22,0,0,56,66,44,110,120,14.1,21,0,0,0,0,0,0,0
"Southeastern","2022-05-02",279.9575,0,44.2535,7.5,4.03,0,0,0,0,64,80,52,270,250,17,23.9,0,0,0,0,0,0,0
"Southeastern","2022-05-02",279.9575,0,44.2535,7,4.03,0,0,0,0,64,80,52,270,250,17,23.9,0,0,0,0,0,0,0
"Southeastern","2022-05-03",300.643225806452,0,81.4878064516136,8.7,10.29,0,0.16,0,0,63,72,53,110,100,16.1,23,1,0,1,0,0,0,1
"Southeastern","2022-05-04",288.20275862069,0,59.0949655172421,8.3,3.13,0,0.41,0,0,60,74,53,30,30,15,19.9,1,0,1,0,0,0,1
"Southeastern","2022-05-06",287.9952,1,58.7213600000001,2.9,9.4,0,1.07,0,0,58,60,52,70,70,23,35.1,1,0,0,0,0,0,0
"Southeastern","2022-05-10",289.577784313725,0,61.5700117647059,2.9,10.07,0,0,0,0,62,74,50,50,20,18.1,29.1,0,0,0,0,0,0,0
"Southeastern","2022-05-11",293.703444444444,0,68.9962000000001,6.8,7.61,0,0,0,0,63,75,47,20,10,16.1,29.1,0,0,0,0,0,0,0
"Southeastern","2022-05-11",293.703444444444,0,68.9962000000001,5.4,7.61,0,0,0,0,63,75,47,20,10,16.1,29.1,0,0,0,0,0,0,0
"Southeastern","2022-05-12",290.514833333334,0,63.2567000000004,3.6,8.72,0,0.01,0,0,66,77,56,80,50,18.1,25.1,0,0,0,0,0,0,1
"Southeastern","2022-05-13",287.66,0,58.1180000000001,2.7,8.72,0,0.58,0,0,67,74,64,70,70,15,21,1,0,1,0,0,0,1
"Southeastern","2022-05-14",290.771724137931,0,63.7191034482759,2.8,4.47,0,0.03,0,0,67,69,64,100,100,10.1,13,1,1,0,0,0,0,0
"Southeastern","2022-05-14",290.771724137931,0,63.7191034482759,0,4.47,0,0.03,0,0,67,69,64,100,100,10.1,13,1,1,0,0,0,0,0
"Southeastern","2022-05-15",285.72,0,54.6260000000001,2.6,2.91,0,0,0,0,70,83,64,310,320,13,19.9,1,1,0,0,0,0,0
"Southeastern","2022-05-18",297.506071428572,1,75.8409285714288,NA,4.92,0,0.01,0,0,66,75,52,280,300,12.1,19.9,0,0,0,0,0,0,0
"Southeastern","2022-05-19",296.292258064516,0,73.6560645161288,NA,6.93,0,0.13,0,0,69,84,59,270,280,21,27.1,1,0,0,0,0,0,0
"Southeastern","2022-05-20",306.585925925926,0,92.1846666666669,16.3,5.14,0,0,0,0,74,90,58,230,220,14.1,23,0,0,0,0,0,0,0
"Southeastern","2022-05-23",304.470820512821,0,88.377476923077,3.4,5.82,0,0,0,0,69,75,61,20,10,14.1,27.1,0,0,0,0,0,0,0
"Southeastern","2022-05-23",304.470820512821,0,88.377476923077,3.7,5.82,0,0,0,0,69,75,61,20,10,14.1,27.1,0,0,0,0,0,0,0
"Southeastern","2022-05-24",299.561818181818,1,79.5412727272725,4.6,8.5,0,0.2,0,0,63,67,60,80,70,23,32,1,0,0,0,0,0,0
"Southeastern","2022-05-29",305.916363636364,0,90.9794545454552,6.5,3.36,0,0,0,0,72,83,59,130,310,12.1,18.1,0,0,0,0,0,0,0
"Southeastern","2022-05-29",305.916363636364,0,90.9794545454552,7.8,3.36,0,0,0,0,72,83,59,130,310,12.1,18.1,0,0,0,0,0,0,0
"Southeastern","2022-05-30",300.162916666666,0,80.6232499999997,10.9,4.25,0,0,0,0,77,92,62,160,170,10.1,16.1,0,0,0,0,0,0,0
"Southeastern","2022-05-31",300.941361161524,0,82.0244500907441,11.8,4.92,0,0,0,0,82,96,67,290,360,14.1,23.9,0,0,0,0,0,0,0
"Southeastern","2022-06-01",304.963310344828,0,89.2639586206896,11.6,6.71,0,0,0,0,85,94,74,280,270,17,23,0,0,0,0,0,0,0
"Southeastern","2022-06-01",304.963310344828,0,89.2639586206896,12.3,6.71,0,0,0,0,85,94,74,280,270,17,23,0,0,0,0,0,0,0
"Southeastern","2022-06-02",303.928214285714,0,87.4007857142861,12.1,5.59,0,0.03,0,0,78,91,71,140,130,18.1,25.9,1,0,1,0,0,0,1
"Southeastern","2022-06-03",312.373103448276,0,102.601586206897,5.6,7.61,0,0,0,0,74,81,62,330,350,17,27.1,0,0,0,0,0,0,0
"Southeastern","2022-06-05",299.525952380953,0,79.4767142857146,3.9,6.49,0,0,0,0,71,80,59,60,50,18.1,25.1,0,0,0,0,0,0,0
"Southeastern","2022-06-06",308.857777777778,0,96.2740000000004,6.7,5.37,0,0,0,0,70,83,53,130,130,16.1,23.9,0,0,0,0,0,0,0
"Southeastern","2022-06-07",300.504693548387,0,81.2384483870966,5.4,4.92,0,0.06,0,0,71,82,58,160,200,15,25.1,1,0,0,0,0,0,0
"Southeastern","2022-06-07",300.504693548387,0,81.2384483870966,6.6,4.92,0,0.06,0,0,71,82,58,160,200,15,25.1,1,0,0,0,0,0,0
"Southeastern","2022-06-09",292.185454545455,0,66.263818181819,3.4,10.96,0,0.51,0,0,75,83,61,280,290,29.1,36.9,1,0,1,0,0,0,0
"Southeastern","2022-06-10",304.294285714286,0,88.0597142857148,4.2,4.92,0,0,0,0,70,82,56,270,310,13,28,0,0,0,0,0,0,0
"Southeastern","2022-06-10",304.294285714286,0,88.0597142857148,6,4.92,0,0,0,0,70,82,56,270,310,13,28,0,0,0,0,0,0,0
"Southeastern","2022-06-11",295.51,0,72.248,8.9,3.8,0,0.05,0,0,69,72,65,240,300,8.1,12.1,1,0,0,0,0,0,1
"Southeastern","2022-06-14",308,0,94.73,NA,5.37,0,0.26,0,0,76,84,68,80,90,23,30,0,0,1,0,0,0,1
"Southeastern","2022-06-16",301.286838624339,0,82.6463095238094,8,6.49,0,0,0,0,78,85,71,140,170,15,21,0,0,1,0,0,0,0
"Southeastern","2022-06-18",308.612307692308,0,95.8321538461544,NA,12.97,0,0,0,0,74,77,64,300,310,25.1,36.9,0,0,0,0,0,0,0
"Southeastern","2022-06-19",296.401333333333,0,73.8523999999995,3.7,9.84,0,0,0,0,68,79,53,330,340,21.9,31.1,0,0,0,0,0,0,0
"Southeastern","2022-06-20",297.665666666667,0,76.1282000000006,NA,5.14,0,0,0,0,70,84,51,310,360,14.1,23.9,0,0,0,0,0,0,0
"Southeastern","2022-06-21",310.926896551724,0,99.9984137931032,NA,3.8,0,0,0,0,72,85,58,200,180,10.1,17,0,0,0,0,0,0,1
"Southeastern","2022-06-25",291.201052631579,0,64.4918947368422,9.7,4.25,0,0,0,0,77,90,64,130,230,13,18.1,1,0,0,0,0,0,0
"Southeastern","2022-06-26",303.629290322581,0,86.862722580645,NA,5.59,0,0,0,0,80,91,70,170,170,16.1,27.1,0,0,0,0,0,0,0
"Southeastern","2022-06-27",301.579581839905,0,83.1732473118282,NA,6.93,0,0.01,0,0,78,84,71,300,330,14.1,21.9,0,0,0,0,0,0,0
"Southeastern","2022-06-29",300.807381864623,0,81.7832873563214,10,4.7,0,0,0,0,75,89,60,220,250,15,23,0,0,0,0,0,0,0
"Southeastern","2022-06-30",302.533928571428,0,84.8910714285713,11.4,3.8,0,0,0,0,80,91,67,110,30,12.1,18.1,0,0,0,0,0,0,0
"Southeastern","2022-07-01",304.823390313391,0,89.012102564103,11.5,5.37,0,0,0,0,83,96,72,230,220,14.1,19.9,0,0,1,0,0,0,0
"Southeastern","2022-07-01",304.823390313391,0,89.012102564103,13.5,5.37,0,0,0,0,83,96,72,230,220,14.1,19.9,0,0,1,0,0,0,0
"Southeastern","2022-07-02",304.981917989418,0,89.2974523809516,8,5.82,0,0.13,0,0,84,94,73,320,180,15,19.9,0,0,1,0,0,0,0
"Southeastern","2022-07-03",313.478947368421,0,104.592105263158,9.8,4.25,0,0.01,0,0,79,91,68,310,10,13,23.9,0,0,1,0,0,0,0
"Southeastern","2022-07-05",304.533571428571,1,88.4904285714287,13.8,4.7,0,1.06,0,0,77,88,68,170,180,15,23,1,0,1,0,0,0,0
"Southeastern","2022-07-07",295.663333333333,0,72.5239999999995,5,6.49,0,2.46,0,0,78,82,72,50,20,15,19.9,1,1,1,0,0,0,0
"Southeastern","2022-07-07",295.663333333333,0,72.5239999999995,7.2,6.49,0,2.46,0,0,78,82,72,50,20,15,19.9,1,1,1,0,0,0,0
"Southeastern","2022-07-09",295.033846153846,0,71.3909230769229,8.3,6.93,0,1.36,0,0,74,76,70,80,80,19.9,25.9,1,0,0,0,0,0,0
"Southeastern","2022-07-12",302.226574074074,0,84.3378333333333,6.8,7.83,0,0.02,0,0,78,92,67,260,260,28,45,0,0,1,0,0,0,0
"Southeastern","2022-07-13",301.22302955665,0,82.53145320197,7.6,4.7,0,0,0,0,80,92,69,250,280,14.1,21.9,0,0,0,0,0,0,0
"Southeastern","2022-07-13",301.22302955665,0,82.53145320197,10.2,4.7,0,0,0,0,80,92,69,250,280,14.1,21.9,0,0,0,0,0,0,0
"Southeastern","2022-07-14",313.573571428571,0,104.762428571428,8,6.49,0,0,0,0,81,90,69,270,250,15,23,0,0,0,0,0,0,0
"Southeastern","2022-07-15",308.760869565217,0,96.0995652173906,9.5,3.58,0,0,0,0,80,89,68,90,50,10.1,16.1,0,0,0,0,0,0,0
"Southeastern","2022-07-16",305.21705026455,0,89.7206904761909,8.2,4.03,0,0.08,0,0,78,87,68,120,120,14.1,21,1,0,1,0,0,0,1
"Southeastern","2022-07-16",305.21705026455,0,89.7206904761909,9.5,4.03,0,0.08,0,0,78,87,68,120,120,14.1,21,1,0,1,0,0,0,1
"Southeastern","2022-07-17",297.990769230769,1,76.7133846153842,9.2,3.58,0,0,0,0,77,85,70,130,130,10.1,14.1,1,1,1,0,0,0,1
"Southeastern","2022-07-20",306.82,1,92.606,11.3,5.37,0,0,0,0,83,95,72,160,150,13,19,0,0,0,0,0,0,0
"Southeastern","2022-07-21",305.423894009216,0,90.0930092165897,9.7,7.38,0,0,0,0,86,94,79,280,240,18.1,25.1,0,0,0,0,0,0,0
"Southeastern","2022-07-22",299.946153846154,1,80.2330769230772,10.5,6.04,0,0,0,0,85,96,74,260,270,14.1,21,0,0,0,0,0,0,0
"Southeastern","2022-07-22",299.946153846154,1,80.2330769230772,11.8,6.04,0,0,0,0,85,96,74,260,270,14.1,21,0,0,0,0,0,0,0
"Southeastern","2022-07-23",307.529142857143,0,93.8824571428575,12.2,4.7,0,0,0,0,87,98,76,290,290,25.9,40.9,0,0,0,0,0,0,0
"Southeastern","2022-07-24",306.030714285715,0,91.1852857142862,10.1,4.92,0,0,0,0,84,97,69,150,150,13,18.1,0,0,0,0,0,0,0
"Southeastern","2022-07-25",310.94,0,100.022,9.3,7.16,0,0,0,0,85,92,75,210,200,16.1,25.1,0,0,1,0,0,0,0
"Southeastern","2022-07-25",310.94,0,100.022,11.2,7.16,0,0,0,0,85,92,75,210,200,16.1,25.1,0,0,1,0,0,0,0
"Southeastern","2022-07-29",298.931333333333,0,78.4063999999994,10.1,2.91,0,0,0,0,78,89,70,350,350,15,21.9,0,0,0,0,0,0,0
"Southeastern","2022-07-31",309.455862068966,0,97.3505517241388,7.7,3.8,0,0.12,0,0,78,89,68,150,150,13,21.9,1,0,0,0,0,0,0
"Southeastern","2022-07-31",309.455862068966,0,97.3505517241388,8.2,3.8,0,0.12,0,0,78,89,68,150,150,13,21.9,1,0,0,0,0,0,0
"Southeastern","2022-08-01",301.064305555556,1,82.24575,8.7,5.59,0,0.14,0,0,77,89,71,270,340,14.1,23.9,1,0,0,0,0,0,0
"Southeastern","2022-08-03",309.658095238095,0,97.714571428571,6.6,4.03,0,0,0,0,82,94,70,260,330,13,17,0,0,0,0,0,0,0
"Southeastern","2022-08-03",309.658095238095,0,97.714571428571,8.4,4.03,0,0,0,0,82,94,70,260,330,13,17,0,0,0,0,0,0,0
"Southeastern","2022-08-04",306.183554376658,0,91.4603978779844,11.2,5.37,0,1.22,0,0,84,99,73,230,240,23.9,36.9,1,0,1,0,0,0,1
"Southeastern","2022-08-05",304.468569604086,0,88.3734252873557,8.5,4.92,0,0.28,0,0,79,92,73,240,240,21.9,31.1,1,0,1,0,0,0,1
"Southeastern","2022-08-06",311.226666666667,0,100.538000000001,6.3,5.59,0,0,0,0,79,90,73,200,240,14.1,19.9,0,0,0,0,0,0,0
"Southeastern","2022-08-08",310.966666666667,0,100.070000000001,6.4,4.92,0,0,0,0,84,94,77,210,200,14.1,21,0,0,1,0,0,0,0
"Southeastern","2022-08-09",302.120974358974,0,84.1477538461532,5.3,6.49,0,0.03,0,0,86,97,77,290,310,23,33.1,0,0,1,0,0,0,0
"Southeastern","2022-08-10",304.399553001277,0,88.2491954022987,6.5,4.7,0,0.81,0,0,83,94,73,230,230,25.9,38,1,0,1,0,0,0,0
"Southeastern","2022-08-12",305.675714285714,0,90.5462857142852,4,6.49,0,0,0,0,78,85,63,330,340,15,27.1,0,0,0,0,0,0,0
"Southeastern","2022-08-12",305.675714285714,0,90.5462857142852,3.5,6.49,0,0,0,0,78,85,63,330,340,15,27.1,0,0,0,0,0,0,0
"Southeastern","2022-08-13",309.820689655172,0,98.0072413793096,3.1,4.92,0,0,0,0,73,84,58,50,20,14.1,23.9,0,0,0,0,0,0,0
"Southeastern","2022-08-13",309.820689655172,0,98.0072413793096,3.3,4.92,0,0,0,0,73,84,58,50,20,14.1,23.9,0,0,0,0,0,0,0
"Southeastern","2022-08-14",301.136536231884,4,82.3757652173913,6,4.7,0,0.01,0,0,74,84,65,130,170,14.1,19.9,0,0,0,0,0,0,0
"Southeastern","2022-08-15",310.508275862069,1,99.2448965517243,5.8,5.14,0,0.06,0,0,73,81,66,90,30,14.1,19.9,1,0,0,0,0,0,0
"Southeastern","2022-08-15",310.508275862069,1,99.2448965517243,6.2,5.14,0,0.06,0,0,73,81,66,90,30,14.1,19.9,1,0,0,0,0,0,0
"Southeastern","2022-08-17",308.339310344828,0,95.3407586206904,7.4,3.13,0,0.4,0,0,72,84,60,90,60,35.1,49,1,0,1,0,1,0,1
"Southeastern","2022-08-18",299.625454545454,0,79.6558181818181,4.5,4.47,0,0,0,0,72,86,60,240,310,14.1,21.9,0,0,0,0,0,0,0
"Southeastern","2022-08-18",299.625454545454,0,79.6558181818181,4.1,4.47,0,0,0,0,72,86,60,240,310,14.1,21.9,0,0,0,0,0,0,0
"Southeastern","2022-08-19",307.938461538462,0,94.6192307692316,9.6,4.25,0,0,0,0,75,89,63,140,140,15,21.9,0,0,0,0,0,0,1
"Southeastern","2022-08-20",310.152857142857,0,98.6051428571426,8,3.58,0,0,0,0,80,88,67,130,140,14.1,21,0,0,0,0,0,0,1
"Southeastern","2022-08-21",307.505,0,93.839,3.7,3.8,0,0.3,0,0,77,83,68,130,130,13,18.1,1,0,1,0,0,0,0
"Southeastern","2022-08-21",307.505,0,93.839,3.2,3.8,0,0.3,0,0,77,83,68,130,130,13,18.1,1,0,1,0,0,0,0
"Southeastern","2022-08-25",302.96037037037,0,85.6586666666669,11.5,2.01,0,0.04,0,0,76,91,65,40,40,17,28,0,0,1,0,0,0,0
"Southeastern","2022-08-26",303.701481481482,0,86.9926666666668,12.3,4.47,0,0,0,0,80,92,71,280,290,15,21.9,0,0,0,0,0,0,0
"Southeastern","2022-08-27",306.183636363636,0,91.4605454545449,8.9,3.58,0,0.16,0,0,80,90,69,300,300,17,21.9,0,0,0,0,0,0,1
"Southeastern","2022-08-27",306.183636363636,0,91.4605454545449,8.5,3.58,0,0.16,0,0,80,90,69,300,300,17,21.9,0,0,0,0,0,0,1
"Southeastern","2022-08-28",302.574761904762,0,84.9645714285716,12.8,5.37,0,0,0,0,79,90,69,100,50,13,19,0,0,0,0,0,0,0
"Southeastern","2022-08-29",299.492486772486,0,79.4164761904757,8.5,4.25,0,0,0,0,81,91,73,130,130,15,21,0,0,0,0,0,0,0
"Southeastern","2022-08-30",302.11675,0,84.1401500000001,4.5,7.16,0,0.06,0,0,81,95,71,270,250,25.9,38,0,0,0,0,0,0,0
"Southeastern","2022-08-30",302.11675,0,84.1401500000001,5,7.16,0,0.06,0,0,81,95,71,270,250,25.9,38,0,0,0,0,0,0,0
"Southeastern","2022-08-31",304.462547619048,0,88.3625857142864,5.7,8.95,0,0,0,0,76,87,64,270,300,18.1,25.9,0,0,0,0,0,0,0
"Southeastern","2022-09-01",301.950666666667,0,83.8412000000007,6.7,5.59,0,0,0,0,75,90,62,290,280,16.1,21,0,0,0,0,0,0,0
"Southeastern","2022-09-02",302.497761904762,0,84.8259714285716,4.1,6.93,0,0,0,0,76,87,64,60,40,14.1,21.9,0,0,0,0,0,0,0
"Southeastern","2022-09-02",302.497761904762,0,84.8259714285716,4.2,6.93,0,0,0,0,76,87,64,60,40,14.1,21.9,0,0,0,0,0,0,0
"Southeastern","2022-09-03",301.645777777777,0,83.2923999999995,6.3,3.58,0,0,0,0,77,88,67,70,90,12.1,15,0,0,0,0,0,0,0
"Southeastern","2022-09-04",297.9875,0,76.7075000000001,8.8,3.8,0,0,0,0,78,91,67,160,200,13,18.1,0,0,0,0,0,0,0
"Southeastern","2022-09-05",310.262,0,98.8016000000001,6.9,3.58,0,0.1,0,0,78,87,71,160,170,14.1,19.9,1,0,0,0,0,0,0
"Southeastern","2022-09-05",310.262,0,98.8016000000001,8.7,3.58,0,0.1,0,0,78,87,71,160,170,14.1,19.9,1,0,0,0,0,0,0
"Southeastern","2022-09-10",299.982566619916,0,80.2986199158488,6.7,3.8,0,0,0,0,71,83,60,70,100,10.1,15,1,0,0,0,0,0,0
"Southeastern","2022-09-11",293.706153846154,1,69.0010769230772,3.7,4.7,0,1.12,0,0,74,79,70,100,100,15,19.9,1,0,0,0,0,0,0
"Southeastern","2022-09-11",293.706153846154,1,69.0010769230772,4.2,4.7,0,1.12,0,0,74,79,70,100,100,15,19.9,1,0,0,0,0,0,0
"Southeastern","2022-09-14",303.865925925926,0,87.2886666666668,5.2,4.92,0,0,0,0,70,82,57,310,320,15,29.1,0,0,0,0,0,0,1
"Southeastern","2022-09-14",303.865925925926,0,87.2886666666668,4.3,4.92,0,0,0,0,70,82,57,310,320,15,29.1,0,0,0,0,0,0,1
"Southeastern","2022-09-15",298.15774509804,0,77.0139411764712,5.3,5.14,0,0,0,0,71,80,56,340,320,14.1,27.1,0,0,0,0,0,0,0
"Southeastern","2022-09-16",303.3768,0,86.40824,6.2,2.46,0,0,0,0,67,81,53,250,360,8.1,16.1,0,0,0,0,0,0,0
"Southeastern","2022-09-17",296.488435013262,0,74.0091830238725,7.7,3.58,0,0,0,0,69,83,56,180,170,10.1,16.1,0,0,0,0,0,0,0
"Southeastern","2022-09-17",296.488435013262,0,74.0091830238725,8,3.58,0,0,0,0,69,83,56,180,170,10.1,16.1,0,0,0,0,0,0,0
"Southeastern","2022-09-18",298.116691729323,0,76.9400451127815,7.8,3.8,0,0,0,0,72,85,59,270,220,13,16.1,1,0,0,0,0,0,0
"Southeastern","2022-09-19",305.935333333333,0,91.0135999999995,9.6,4.92,0,0,0,0,76,87,64,240,260,15,21,0,0,0,0,0,0,0
